propension_12m,PC1,PC2,PC3
1,1.3088556370242521,-1.2730223835460652,-1.6628001729587538
0,-1.568921249520901,-1.1180655330481042,-1.4818807145261368
0,0.06334748003809938,2.0928709406622024,0.07466632220339801
0,2.2501726323698583,-1.0916505044157512,0.43497388265754494
0,-0.7186789976953407,-0.8912529726099413,0.8661494013844027
1,-1.3042209391696296,-0.9920442357963501,-1.097240400758377
0,-1.1236904808039088,-0.8609080209371902,0.6028747609997762
0,-1.1819485290897023,-0.6994411255689873,0.4169209259883744
0,-0.9696130771319819,-0.8483392536775675,0.8714975338990607
1,1.6963956143322205,-0.9826251143800847,0.25280192791033906
0,0.12590632354633263,-0.5897307016844654,0.7280888458328423
0,0.09712478293374147,1.726323692249444,0.3254908500192073
1,-0.12181967331570125,2.230431970460891,0.2162859627805041
1,-0.6386683370786437,-0.6377801807035969,0.8192921128397255
1,-1.787171336133516,-1.4511888961839357,-3.880227286084379
0,-0.7462526746624161,-0.897425003785088,0.6121051051816153
0,-0.6085746926375365,-0.8900898301351949,0.23975694630311126
1,1.6861968756058139,-0.8953795651290813,0.4299507128472159
0,-1.4807640096886887,-0.6063259424787916,1.1124400354181234
0,-2.2554945686691568,-1.266829763049317,-1.145618995880597
1,1.297561344143451,-1.0726988810479854,0.31300275924973103
1,-0.37133189298702945,-1.1406587284748797,0.6335754270012125
0,-2.630268926890058,-1.3213719744396866,-0.9556205579393625
1,-0.8156408817767259,-0.8696925515308928,0.4027189506754649
1,-0.5121233952359776,-0.9630814458122299,0.3079379931741738
0,0.006283875054192917,-1.6509179999081973,-3.8100204470351318
1,1.8932630647450033,-0.9157768437333835,0.2669887084748623
0,-2.0488948811741747,-1.405700350888807,-4.2091750739780736
0,-1.6052098174796066,-0.7090551557439279,0.9848829917505237
0,2.0005114627160006,2.0778342283273434,-0.11546828566267185
0,0.7182671136333479,-1.613251538459501,-4.158951481167274
0,-1.361841232534267,-1.2781471546257388,-4.0984336854134416
1,1.3832466459418342,-0.9302178091608805,0.5415321307030888
0,1.933189189457339,2.070092396320277,-0.09067241502803346
0,2.1014948726039937,2.089446976337943,-0.15266209161462946
1,1.5515523290884896,-0.9108632291432143,0.4795424541164927
0,0.9267215843440407,-0.9870518187737145,0.4325795873856606
0,-1.3674516220562773,2.1720861532089373,-0.03110343523016381
1,1.561751067814896,-0.9981087783942176,0.3023936691796159
0,2.234905435291857,-0.2170527162097134,0.15594774104861125
1,-2.3830401223393873,-0.8746084563492009,1.0813472163128637
1,-1.2562274431441611,2.246246949844159,-4.6810447560426995
0,-3.4222397360613606,1.6087059545877762,-1.1972825438007368
1,-3.9186770945240457,-1.5736816380520509,-3.4021649301302195
0,1.7586185182276792,-0.9312605077475165,0.3165804497441391
1,1.8259407914863413,-0.92351867574045,0.29178457910950073
0,-0.9794144524369469,-0.8044427678609243,0.3593337744390409
0,-2.583282081460517,1.9387018150726942,0.5686859007423309
1,1.6302389597933595,2.035254152288478,0.020909002827839314
0,-1.1378620920602776,-1.7070780674709634,-4.046514839271774
0,-1.7080845141561956,2.1002038240839567,0.5935001746039235
1,-2.5818064410034993,-1.6394849198839772,-4.082582041014823
1,-0.07962798841787735,-0.8691367631407961,0.23533922651746256
0,1.2531342119109445,-0.8610971094873787,0.4857490191493455
0,-0.690684487305982,-0.7155321436677701,0.9255253981809403
0,-1.357650246751312,2.128189667392294,0.481060324229856
1,-0.6793814920142122,-1.131874197881177,0.8337312373255237
1,0.09853573825210231,-1.733062902715503,-4.294488740366544
0,-0.9042434528163538,-1.3744432974700493,0.7601684599644629
0,-1.677631460101472,-0.6731742131254927,1.0982532548536001
0,1.297561344143451,-1.0726988810479854,0.31300275924973103
1,1.6912962449690172,-0.939002339754583,0.34137632037877746
0,-2.2105430199307965,-0.9069587821206626,1.2248462878168505
1,0.948795700675462,-1.5425323518092668,-4.15716263592007
1,0.8916721661432065,-1.6375197330673363,-4.309515550222309
0,-1.6781987169782409,-0.5449470748123564,1.0814527944990184
0,2.367549704501856,-1.323984033528733,-1.6665972479713358
1,-0.9629507256275359,2.0903100069382,-0.16307819868341253
1,0.999143226965906,-1.02293276139215,0.31920932428258375
0,-0.18061139830587047,-0.8807495111513959,0.2725330324694203
1,0.8987270739546819,-1.162772647715886,0.373203590589123
0,1.9167254626479278,-0.824660378478847,0.43173955809441994
